similarity,combination
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flop.t.sol', 'heal.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flop.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flop.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flop.t.sol', 'heal.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flop.t.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flop.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'tune.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'tune.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'tune.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flap.t.sol', 'heal.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flap.t.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'flap.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'heal.sol', 'flap.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'frob.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
5,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'tune.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'frob.t.sol', 'tune.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'frob.t.sol', 'bite.sol']
2,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'tune.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'tune.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'frob.t.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'tune.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
5,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'tune.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'heal.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flop.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'tune.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flap.t.sol', 'heal.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flap.t.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'flap.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flip.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'tune.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'tune.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'flap.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flop.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'transferFrom.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'transferFrom.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol']
4,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'tune.sol']
2,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol']
4,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'tune.sol']
4,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'frob.t.sol', 'bite.sol']
2,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.sol', 'tune.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol']
4,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'tune.sol']
4,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'flap.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'frob.t.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'heal.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'heal.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'heal.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'heal.t.sol', 'flap.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flop.t.sol', 'flap.sol', 'frob.t.sol', 'tune.sol', 'bite.sol']
4,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'frob.t.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'flap.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'frob.t.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flap.t.sol', 'heal.sol', 'heal.t.sol', 'tune.sol', 'bite.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol', 'tune.sol']
3,['join.sol', 'flip.sol', 'frob.sol', 'flip.t.sol', 'flap.t.sol', 'heal.sol', 'flap.sol', 'frob.t.sol', 'bite.sol']
